#############TIME##################
1.120209e+01 
###################################
0.000000e+00 0.000000e+00 6.042669e+01 6.043182e+01 0.000000e+00 -3.061899e+00
0.000000e+00 5.500000e-02 6.042669e+01 6.043182e+01 0.000000e+00 -3.061899e+00
0.000000e+00 1.100000e-01 2.287624e+01 2.287702e+01 0.000000e+00 -3.061911e+00
0.000000e+00 1.650000e-01 1.486989e+01 1.487027e+01 0.000000e+00 -2.305442e+00
0.000000e+00 2.200000e-01 1.103325e+01 1.103350e+01 0.000000e+00 -1.931169e+00
0.000000e+00 2.750000e-01 8.633035e+00 8.633211e+00 0.000000e+00 -1.641757e+00
0.000000e+00 3.300000e-01 7.131102e+00 7.131234e+00 0.000000e+00 -1.418494e+00
0.000000e+00 3.850000e-01 6.051141e+00 6.051244e+00 0.000000e+00 -1.246113e+00
0.000000e+00 4.400000e-01 5.288994e+00 5.289076e+00 0.000000e+00 -1.101924e+00
0.000000e+00 4.950000e-01 4.702558e+00 4.702626e+00 0.000000e+00 -9.855984e-01
0.000000e+00 5.500000e-01 4.249282e+00 4.249339e+00 0.000000e+00 -8.867702e-01
0.000000e+00 6.050000e-01 3.889534e+00 3.889583e+00 0.000000e+00 -8.029729e-01
0.000000e+00 6.600000e-01 3.596523e+00 3.596566e+00 0.000000e+00 -7.306932e-01
0.000000e+00 7.150000e-01 3.354526e+00 3.354563e+00 0.000000e+00 -6.681472e-01
0.000000e+00 7.700000e-01 3.151230e+00 3.151263e+00 0.000000e+00 -6.133466e-01
0.000000e+00 8.250000e-01 2.978550e+00 2.978580e+00 0.000000e+00 -5.651382e-01
0.000000e+00 8.800000e-01 2.830121e+00 2.830147e+00 0.000000e+00 -5.223791e-01
0.000000e+00 9.350000e-01 2.701439e+00 2.701463e+00 0.000000e+00 -4.842737e-01
0.000000e+00 9.900000e-01 2.588933e+00 2.588955e+00 0.000000e+00 -4.500971e-01
0.000000e+00 1.045000e+00 2.489905e+00 2.489925e+00 0.000000e+00 -4.192958e-01
0.000000e+00 1.100000e+00 2.402167e+00 2.402186e+00 0.000000e+00 -3.913952e-01
0.000000e+00 1.155000e+00 2.323971e+00 2.323988e+00 0.000000e+00 -3.660234e-01
0.000000e+00 1.210000e+00 2.253867e+00 2.253883e+00 0.000000e+00 -3.428727e-01
0.000000e+00 1.265000e+00 2.190666e+00 2.190681e+00 0.000000e+00 -3.216963e-01
0.000000e+00 1.320000e+00 2.133386e+00 2.133400e+00 0.000000e+00 -3.022852e-01
0.000000e+00 1.375000e+00 2.081230e+00 2.081244e+00 0.000000e+00 -2.844575e-01
0.000000e+00 1.430000e+00 2.033558e+00 2.033570e+00 0.000000e+00 -2.680469e-01
0.000000e+00 1.485000e+00 1.989853e+00 1.989865e+00 0.000000e+00 -2.528989e-01
0.000000e+00 1.540000e+00 1.949690e+00 1.949701e+00 0.000000e+00 -2.388712e-01
0.000000e+00 1.595000e+00 1.912706e+00 1.912717e+00 0.000000e+00 -2.258384e-01
0.000000e+00 1.650000e+00 1.878572e+00 1.878582e+00 0.000000e+00 -2.136955e-01
0.000000e+00 1.705000e+00 1.846982e+00 1.846992e+00 0.000000e+00 -2.023602e-01
0.000000e+00 1.760000e+00 1.817653e+00 1.817662e+00 0.000000e+00 -1.917692e-01
0.000000e+00 1.815000e+00 1.790332e+00 1.790341e+00 0.000000e+00 -1.818708e-01
0.000000e+00 1.870000e+00 1.764810e+00 1.764818e+00 0.000000e+00 -1.726141e-01
0.000000e+00 1.925000e+00 1.740927e+00 1.740935e+00 0.000000e+00 -1.639428e-01
0.000000e+00 1.980000e+00 1.718565e+00 1.718572e+00 0.000000e+00 -1.557951e-01
0.000000e+00 2.035000e+00 1.697621e+00 1.697628e+00 0.000000e+00 -1.481123e-01
0.000000e+00 2.090000e+00 1.677983e+00 1.677990e+00 0.000000e+00 -1.408513e-01
0.000000e+00 2.145000e+00 1.659513e+00 1.659520e+00 0.000000e+00 -1.339912e-01
0.000000e+00 2.200000e+00 1.642059e+00 1.642065e+00 0.000000e+00 -1.275293e-01
0.000000e+00 2.255000e+00 1.625476e+00 1.625483e+00 0.000000e+00 -1.214669e-01
0.000000e+00 2.310000e+00 1.609667e+00 1.609673e+00 0.000000e+00 -1.157927e-01
0.000000e+00 2.365000e+00 1.594585e+00 1.594591e+00 0.000000e+00 -1.104739e-01
0.000000e+00 2.420000e+00 1.580229e+00 1.580234e+00 0.000000e+00 -1.054605e-01
0.000000e+00 2.475000e+00 1.566605e+00 1.566611e+00 0.000000e+00 -1.006999e-01
0.000000e+00 2.530000e+00 1.553704e+00 1.553709e+00 0.000000e+00 -9.615236e-02
0.000000e+00 2.585000e+00 1.541481e+00 1.541487e+00 0.000000e+00 -9.179841e-02
0.000000e+00 2.640000e+00 1.529869e+00 1.529874e+00 0.000000e+00 -8.763577e-02
0.000000e+00 2.695000e+00 1.518793e+00 1.518798e+00 0.000000e+00 -8.366908e-02
0.000000e+00 2.750000e+00 1.508194e+00 1.508198e+00 0.000000e+00 -7.989987e-02
0.000000e+00 2.805000e+00 1.498030e+00 1.498034e+00 0.000000e+00 -7.632150e-02
0.000000e+00 2.860000e+00 1.488279e+00 1.488284e+00 0.000000e+00 -7.292025e-02
0.000000e+00 2.915000e+00 1.478928e+00 1.478932e+00 0.000000e+00 -6.968008e-02
0.000000e+00 2.970000e+00 1.469957e+00 1.469961e+00 0.000000e+00 -6.658760e-02
0.000000e+00 3.025000e+00 1.461341e+00 1.461345e+00 0.000000e+00 -6.363469e-02
0.000000e+00 3.080000e+00 1.453045e+00 1.453049e+00 0.000000e+00 -6.081838e-02
0.000000e+00 3.135000e+00 1.445035e+00 1.445039e+00 0.000000e+00 -5.813835e-02
0.000000e+00 3.190000e+00 1.437280e+00 1.437284e+00 0.000000e+00 -5.559368e-02
